Year of Load,Month of Load,Berlin,East Conemaugh,Girard,Hooversville,Smethport,Summerhill,Blakely,Catawissa,Duncannon,Goldsboro,Hatfield,Kutztown,Lansdale,Lehighton,Lewisberry,Middletown,Mifflinburg,Quakertown,Royalton,Saint Clair,Schuylkill Haven,Watsontown,Weatherly,Amherst,Beach City,Bleach Tech,Brewster,Columbiana,Cuyahoga Falls,Galion,Grafton,Hubbard,Hudson,Huron,Lodi,Lucas,Milan,Monroeville,Newton Falls,Niles,Oberlin,Prospect,Seville,South Vienna,Wadsworth,Wellington,Bowling Green,Bowling Green Waste Water,Bowling Green Water,Bradner,Custar,Edgerton,Ellwood City,Elmore,Genoa,Grove City,Haskins,Holiday City,Montpelier,Napoleon,New Wilmington,Oak Harbor,Painesville,Pemberville,Pioneer,Toledo,Wampum,Woodville,Zelienople,Arcadia,Bloomdale,Bryan,Carey,Clyde,Cygnet,Deshler,Greenwich,Ohio City,Plymouth,Republic,Shiloh,Sycamore,Wapakoneta,Wharton,Arcanum,Celina,Eldorado,Jackson Center,Lakeview,Mendon,Minster,New Bremen,Piqua,Tipp City,Versailles,Waynesfield,Yellow Springs,Year of Load,Month of Load,Member Pool,Total Energy,Chase Brass,Glouster,Jackson,New Knoxville,Orrville,St_ Marys,Woodsfield,Clinton,Coldwater,Hillsdale,Marshall,Union City,Cleveland,Georgetown,St_ Clairsville,DEMEC,Wyandotte,Bedford,Wheelabrator,Danville,Front Royal,Martinsville,Richlands,Columbus,Dover,Shelby,Westerville,Hamilton,Lebanon,Williamstown,Paducah,Princeton,Benham,Berlin-MD,Cannelton,Perkasie,Ephrata
2014,11,"1,896.83",524.85,"2,700.27",348.63,"1,244.95",290.95,"2,895.55",903.01,949.71,480.73,"1,863.86","3,573.71","9,989.43","3,963.46",223.57,,"3,923.33","7,765.77",421.8,"1,635.52","4,155.70","1,044.84","1,823.78","8,569.49",836.08,"3,695.87","4,353.22","6,450.85","35,536.58","9,067.72","2,471.94","4,841.36","14,882.78",147.26,"3,795.38",323.94,"1,016.56","4,042.03","3,654.79","22,129.41","8,774.57",835.66,"7,096.21",422.1,"23,943.52","6,712.63","43,277.52",426.02,327.12,552.61,334.67,"2,591.01","4,454.43","1,209.33","1,362.30","5,364.11",512.76,"2,161.57","6,025.78","13,705.84","1,752.12","2,070.69","16,549.41","1,158.64","3,440.83","1,212.90",341.7,"1,063.10","2,527.06",435.15,316.16,"16,006.40","6,872.59","18,869.47",356.05,"1,440.64","1,390.82",572.17,"1,171.56",300.17,419.42,784.51,"16,895.79",293.12,"2,165.98","19,312.85",454.18,"1,394.80",942.94,527.51,"9,574.64","5,592.56","26,707.00","12,193.46","5,390.78",763.98,"2,786.58",2014,11,PJM,"71,910.40","7,046.18",955.11,"14,496.59",890.54,"27,571.74","18,888.04","2,062.21","8,537.55","38,525.45","9,954.61","8,745.97","1,443.97","137,974.81","4,620.05","4,350.09","98,481.77","22,027.60","17,165.98","2,762.41","81,473.97","15,823.68","14,885.90","6,819.94","69,623.30","18,123.78","8,537.55","39,347.11","45,539.00","26,330.80","4,647.30","43,039.15","8,650.02",695.3,"3,705.99","1,317.87","4,924.36","11,727.31"
2014,12,"2,102.75",594.17,"2,906.56",394.97,"1,376.83",350.95,"3,244.49","1,030.81","1,148.86",560.99,"2,057.22","3,980.56","10,930.84","4,498.05",257.85,,"4,395.56","8,705.66",491.72,"1,829.04","4,650.17","1,193.69","2,013.59","9,528.88",956.1,"3,315.52","4,702.21","7,148.05","38,540.03","10,012.77","2,750.68","5,349.24","16,316.66",162.76,"4,115.32",362.9,"1,123.36","4,360.77","4,008.70","24,105.24","9,213.41",887.92,"7,050.42",462.5,"26,062.24","7,222.75","44,551.93",449.97,343.71,640.28,364.19,"2,650.62","4,907.37","1,315.23","1,444.30","5,695.97",559.15,"2,009.76","5,999.08","14,117.02","1,771.41","2,241.51","19,145.66","1,166.85","3,512.90","1,275.65",380.93,"1,207.63","2,823.25",477.71,342.05,"16,465.37","7,041.40","19,121.13",352.7,"1,555.63","1,591.96",622.75,"1,291.40",297.33,456.95,781.73,"17,572.91",217.48,"2,372.79","20,140.16",428.21,"1,502.85","1,011.97",576.37,"10,806.67","6,107.06","28,191.00","13,270.82","5,695.23",830.74,"3,011.13",2014,12,PJM,"72,953.28","7,020.87","1,019.67","16,035.42","1,005.78","26,800.93","18,823.06","2,247.54","9,356.79","39,734.22","10,394.78","9,348.03","1,579.13","144,094.55","5,080.91","4,907.10","106,548.09","24,853.30","18,921.81","2,332.33","86,574.96","18,274.86","16,085.34","6,930.21","73,375.93","19,550.16","9,356.79","42,460.77","49,404.00","28,181.11","4,786.03","46,349.09","9,309.89",798.59,"4,265.49","1,437.55","5,691.10","13,407.94"
2015,1,"2,269.55",627.74,"2,806.39",420.64,"1,438.67",358.59,"3,406.99","1,211.29","1,403.22",673.77,"2,279.02","4,653.43","12,147.04","4,981.36",307.27,,"5,238.55","10,058.69",544.03,"1,943.89","5,478.39","1,318.82","2,248.71","10,038.96","1,085.04","3,245.16","4,839.11","7,741.26","40,121.43","10,688.95","2,917.64","5,571.26","16,766.96",175.37,"4,507.07",394.28,"1,208.28","4,841.55","4,403.09","25,531.68","9,772.40",979.53,"7,214.90",472.13,"26,910.53","7,716.27","47,356.37",478.44,369.14,707.38,266.46,"2,995.26","5,163.31","1,402.98","1,587.63","6,106.60",561.71,"2,388.08","6,989.71","14,919.36","1,985.84","2,516.44","22,313.49","1,193.20","3,698.94","1,466.23",414.41,"1,294.62","3,052.69",524.83,378.28,"18,194.33","7,737.33","19,552.61",396.71,"1,725.38","1,671.88",654.85,"1,453.44",325.12,526.8,802.54,"18,901.69",252.85,"2,598.41","21,906.42",481.89,"1,703.88","1,152.81",685.74,"11,041.17","6,416.49","30,919.00","14,160.37","5,937.61",949.03,"3,273.26",2015,1,PJM,"78,659.65","8,105.73","1,114.40","17,121.55",968.09,"28,529.11","20,420.88","2,399.90","2,297.18","39,534.91","11,032.17","9,641.90","1,658.69","156,287.55","5,832.32","5,417.22","117,543.55","26,627.13","22,057.91","3,033.60","95,864.77","21,639.83","18,017.33","8,457.48","77,366.93","20,681.04","10,041.98","46,006.43","53,421.77","30,060.59","5,551.73","49,477.43","9,808.20","1,065.98","5,310.09","1,607.38","6,599.14","15,841.29"
2015,2,"2,143.72",605.45,"2,663.83",412.52,"1,340.43",337.98,"3,186.52","1,148.87","1,392.23",657.27,"2,184.48","4,766.28","11,479.30","4,741.05",320.33,,"5,171.58","9,809.52",521.87,"1,822.45","5,272.66","1,253.23","2,176.86","9,372.81","1,062.26","2,839.95","4,575.69","7,537.03","37,512.65","10,181.35","2,723.18","5,221.36","14,944.35",155.07,"4,392.64",370.63,"1,100.37","4,615.96","4,174.96","24,168.01","9,455.17",941.49,"6,626.53",445.56,"25,491.64","7,411.80","43,823.42",422.68,369.46,690.69,203.91,"2,887.01","4,845.10","1,315.18","1,480.34","5,909.78",516.93,"2,459.07","6,625.27","13,979.59","1,961.58","2,334.80","21,243.52","1,138.68","3,477.62","1,073.76",409.58,"1,192.17","2,936.60",491.95,357.83,"16,839.36","7,500.19","18,390.91",374.04,"1,647.11","1,661.89",655.54,"1,386.31",285.06,490.6,798.59,"17,526.42",208.64,"2,491.36","20,561.77",464.78,"1,631.29","1,081.33",660.08,"10,193.65","5,910.94","29,221.00","13,423.89","5,487.15",906.18,"3,120.20",2015,2,PJM,"73,591.94","7,461.81","1,076.27","15,904.73",858.22,"26,916.23","19,112.22","2,262.45","2,156.48","30,263.52","10,421.34","9,077.75","1,543.33","147,205.28","5,800.06","5,180.47","115,958.02","24,302.68","22,213.14","2,768.98","95,275.72","22,230.34","17,866.71","8,833.98","72,109.98","19,369.23","9,614.51","44,147.40","47,902.27","28,467.79","5,381.99","47,418.79","9,137.46",745.62,"5,650.99","1,548.65","6,428.77","15,517.10"
2015,3,"2,045.41",556.87,"2,737.88",377.83,"1,347.89",320.02,"3,153.61","1,044.42","1,192.71",556.71,"2,053.69","4,221.79","10,954.68","4,495.09",264.91,,"4,606.56","9,005.05",476.91,"1,813.93","4,673.98","1,168.85","2,138.65","8,959.71",936.21,"4,019.41","4,622.50","7,524.25","37,056.10","9,773.78","2,612.52","5,063.71","15,181.63",173.48,"4,130.80",348.53,"1,078.85","5,003.51","4,036.84","23,786.38","9,233.63",815.16,"7,652.55",437.05,"25,548.02","7,497.57","45,147.98",479.3,379.93,633.94,177.36,"2,861.38","4,497.04","1,285.41","1,375.16","5,740.13",480.86,"2,850.50","6,673.86","13,947.16","1,858.36","2,216.75","21,083.63","1,033.30","3,516.74","1,259.68",368.88,"1,120.07","2,702.40",460.14,322.74,"16,839.97","7,504.53","19,466.61",331.56,"1,499.44","1,583.89",592.44,"1,227.02",261.01,481.54,791.5,"17,571.66",185.16,"2,126.15","20,385.40",410.04,"1,500.78",968.85,533.94,"10,621.38","5,919.27","28,267.64","13,019.36","5,406.79",818.44,"2,824.74",2015,3,PJM,"75,370.27","8,363.87",967.59,"15,762.22",847.97,"27,428.56","19,847.71","2,152.35","2,166.07","31,942.92","10,361.06","9,314.84","1,445.86","146,232.90","4,690.25","4,601.60","110,240.95","25,040.00","17,886.40","3,347.64","80,624.78","17,424.34","14,600.87","6,225.01","73,647.21","19,628.49","9,254.82","40,723.12","46,034.85","28,471.35","4,731.78","43,937.86","8,786.83",670.01,"4,403.23","1,313.15","5,698.19","13,685.79"
2015,4,"1,636.88",430.52,"2,446.08",283.62,"1,146.36",241.25,"2,592.99",736.03,756.96,359.74,"1,645.86","3,198.43","8,740.01","3,555.84",172.29,,"3,353.91","6,995.37",339.5,"1,515.87","3,541.88",916.68,"1,654.24","7,646.27",693.25,"3,656.07","4,199.09","6,429.37","32,886.46","8,239.90","2,152.26","4,234.67","13,551.86",162.05,"3,450.40",275.73,911.91,"4,648.99","3,299.40","20,499.24","8,116.52",620.29,"6,624.49",360.66,"22,183.01","6,496.74","41,518.81",453.45,359.43,494.99,144.15,"2,473.08","3,694.82","1,092.40","1,127.10","4,807.24",378.72,"2,582.56","5,897.47","12,241.10","1,548.90","1,777.06","18,020.80",841.44,"3,163.46","1,237.35",278.38,922.5,"2,155.52",379.94,247.29,"14,575.07","6,472.93","17,591.23",243.57,"1,279.91","1,302.72",450.41,965.02,214.55,401.97,783.96,"15,560.13",143.55,"1,558.57","17,602.63",299.59,"1,248.67",747.83,338.49,"9,829.68","5,316.76","24,522.00","11,658.72","4,827.76",609.15,"2,289.66",2015,4,PJM,"68,047.40","7,783.87",771.54,"14,523.21",734.66,"24,322.42","18,113.95","1,797.75","1,896.97","29,055.03","9,357.22","8,454.84","1,196.43","127,633.59","3,333.07","3,611.19","92,268.28","22,813.40","13,138.03","3,122.36","66,149.52","11,850.78","11,615.75","4,322.35","66,686.59","17,408.17","7,767.21","35,257.03","39,375.51","25,948.75","4,107.56","38,688.56","8,043.28",393.78,"2,955.03","1,010.38","4,049.54","9,915.44"
2015,5,"1,581.28",407.41,"2,385.25",257.4,"1,199.88",231.1,"2,924.47",701.33,722.25,381.55,"1,868.45","2,985.39","9,662.12","3,722.69",178.44,,"3,160.83","7,403.92",410.3,"1,707.10","3,527.42","1,007.79","1,571.08","8,867.91",724.44,"4,310.78","4,598.31","6,678.32","38,754.32","8,837.43","2,292.80","4,996.13","15,604.81",170.42,"3,497.43",284.87,989.5,"4,934.79","3,600.78","23,417.08","8,766.19",671.5,"7,369.92",386.89,"24,198.91","6,599.62","44,505.52",452.54,362.99,471.64,124.13,"2,507.95","4,380.19","1,157.30","1,194.27","5,052.07",417.98,"2,601.56","6,091.08","12,796.00","1,569.63","1,870.15","19,086.48",845.75,"3,113.11","1,115.07",316.81,"1,010.81","2,564.52",386.23,245.93,"15,323.78","6,324.45","17,606.41",223.19,"1,228.08","1,274.44",448.93,989.87,233.07,411.33,879.59,"16,070.51",138.83,"1,599.66","18,846.58",289.49,"1,316.81",817.39,283.06,"10,480.57","5,514.60","25,885.00","13,385.39","5,488.93",567.63,"2,624.70",2015,5,PJM,"72,034.75","7,035.28",852.41,"16,079.92",757.59,"25,778.41","19,560.31","1,970.84","2,028.13","28,738.44","10,084.78","9,170.46","1,215.23","137,218.82","3,546.33","4,333.12","107,548.87","24,929.41","14,220.72","3,234.49","79,540.27","13,208.78","13,864.02","4,300.59","74,910.31","19,431.01","8,262.11","40,366.75","49,258.00","29,355.84","4,318.53","45,365.74","8,931.05",371.75,"3,145.41","1,138.72","4,378.02","10,432.52"
2015,6,"1,572.18",408.26,"2,485.43",262.65,"1,195.34",240.52,"3,097.95",738.58,779.04,428.21,"2,058.47","3,048.14","10,779.15","3,895.85",199.1,,"3,198.49","7,917.01",474.25,"1,829.08","3,741.44","1,094.15","1,594.66","9,705.19",785.31,"4,749.22","4,755.92","7,067.16","41,863.62","9,627.18","2,451.66","5,248.41","16,419.26",193.56,"3,662.58",293.7,"1,076.48","5,082.08","3,831.72","24,546.45","8,915.98",781.31,"8,081.85",391.23,"26,298.84","6,964.28","46,749.54",451.6,352.3,544.12,122.22,"2,685.97","4,710.09","1,276.22","1,333.81","5,053.30",499.12,"2,759.53","6,690.54","13,789.52","1,588.30","2,057.66","22,186.72",918.99,"3,309.31","1,333.15",344.29,"1,163.79","2,760.91",426.92,277.6,"16,924.29","6,705.58","19,161.09",254.38,"1,384.72","1,393.96",485.01,"1,033.05",265.53,422.51,952.3,"17,360.92",160.4,"1,803.12","20,382.11",346.87,"1,446.99",955.82,309,"11,002.27","6,119.62","28,106.00","14,617.48","6,146.53",571.96,"2,943.28",2015,6,PJM,"75,321.52","7,380.16",972.38,"17,086.97",828.47,"27,146.80","19,890.99","2,015.76","2,062.23","29,813.02","10,758.87","9,682.96","1,288.62","142,328.89","3,906.00","4,586.75","118,481.93","27,118.43","16,108.75","3,366.52","93,990.35","14,256.81","16,235.51","4,618.27","77,733.27","20,449.70","8,760.53","42,884.10","56,188.00","31,744.70","4,356.43","58,362.85","10,776.90",412,"3,762.74","1,427.18","4,905.33","11,160.94"
2015,7,"1,635.45",467.38,"2,771.13",296.11,"1,288.45",266.3,"3,583.26",837.36,893.45,494.64,"2,348.77","3,446.54","12,394.67","4,324.92",231.31,,"3,526.13","8,851.12",557.6,"2,116.88","3,988.49","1,259.55","1,714.61","11,260.91",910.17,"4,994.56","4,933.41","7,676.39","46,273.11","10,192.07","2,793.34","6,145.90","18,113.87",201.22,"3,839.79",314.86,"1,201.22","5,228.02","4,336.87","27,620.17","9,573.62",875.86,"8,553.00",423.98,"27,971.50","7,287.71","49,590.04",477.35,338.67,616.34,159.05,"2,787.24","5,482.91","1,403.51","1,518.08","5,588.86",589.65,"2,784.92","6,659.81","15,117.10","1,757.44","2,300.34","22,330.04","1,039.89","3,231.08","1,362.93",402.55,"1,322.55","3,220.07",469.54,309.87,"17,911.08","6,912.15","20,234.39",294.82,"1,531.06","1,467.92",541.7,"1,087.34",305.63,455.78,"1,043.42","18,408.25",190.42,"2,018.74","22,068.23",383.1,"1,609.35","1,043.32",336.84,"11,617.45","6,393.76","29,431.59","15,908.07","6,652.55",622.05,"3,214.92",2015,7,PJM,"78,540.39","7,395.40","1,086.88","18,159.01",917.41,"28,189.95","20,535.17","2,256.58","2,354.84","30,867.36","11,770.45","10,505.45","1,509.25","156,776.44","4,201.14","5,203.98","132,570.24","30,078.59","16,964.37","3,164.48","100,941.29","15,644.40","17,507.30","4,939.75","82,538.02","22,142.14","9,397.61","45,976.55","61,724.00","33,877.01","4,758.85","66,300.63","12,242.79",455.81,"4,225.40","1,664.57","5,587.56","12,487.78"
2015,8,"1,567.04",435.11,"2,761.38",276.86,"1,282.81",247.73,"3,443.78",796.86,867.07,472.88,"2,269.00","3,644.05","11,946.99","4,327.64",224.24,,"3,450.13","8,572.56",538.61,"1,993.38","3,981.36","1,214.67","1,707.06","11,109.14",901.84,"4,830.41","5,003.43","7,616.81","45,546.14","9,989.39","2,697.31","5,918.50","17,844.84",199.07,"3,803.38",312.86,"1,200.10","4,906.04","4,166.44","27,161.43","9,383.57",821.22,"8,360.44",432.98,"27,672.07","7,423.40","51,110.27",464.1,454.07,598.19,150.85,"2,812.14","5,123.01","1,359.59","1,481.35","5,492.43",563.42,"2,829.12","6,702.82","15,395.93","1,753.72","2,245.21","22,366.24","1,182.98","3,573.47","1,270.75",374.1,"1,261.17","3,007.71",472.14,301.19,"17,951.02","7,087.39","19,773.67",289.14,"1,554.67","1,457.10",515.64,"1,126.18",301.16,430.31,980.7,"18,085.89",192.91,"1,884.29","22,138.19",341.7,"1,576.97",994.9,320.57,"11,644.49","6,259.91","28,761.62","15,157.03","6,403.17",633.32,"2,985.70",2015,8,PJM,"79,162.58","7,726.52","1,067.83","17,882.02",886.19,"28,324.30","21,049.15","2,226.57","2,261.93","31,054.22","11,756.90","10,506.60","1,545.57","157,347.51","4,068.68","5,090.52","128,484.66","29,933.61","16,416.98","3,213.66","96,537.45","15,058.69","16,481.81","4,687.33","80,817.52","21,676.64","9,142.77","45,356.44","58,468.00","33,953.00","4,504.83","58,534.61","11,105.16",411.76,"3,939.81","1,457.18","5,427.49","12,306.99"
2015,9,"1,493.54",397.03,"2,788.17",258.81,"1,228.77",227.97,"3,098.03",728.88,738.81,395.4,"1,939.19","3,546.16","10,421.05","3,885.07",184.85,,"3,212.65","7,697.03",440.84,"1,774.52","3,601.32","1,051.32","1,587.14","10,065.28",795.65,"4,384.89","4,586.51","7,045.34","41,134.33","9,211.10","2,475.92","5,340.35","16,376.14",193.62,"3,568.11",290.79,"1,102.18","4,398.71","3,841.72","24,560.23","9,241.82",726.19,"7,593.79",422.46,"25,307.08","6,916.16","48,308.61",446.85,424.59,530.36,151.08,"2,586.69","4,569.56","1,282.30","1,309.60","5,449.75",495.18,"2,516.81","6,507.50","14,321.68","1,889.16","2,092.50","20,916.66","1,098.19","3,285.08","1,163.61",324.36,"1,126.13","2,712.00",431.96,267.16,"16,617.66","6,740.29","19,089.27",258.9,"1,287.83","1,364.85",461.06,"1,062.21",268.56,397.66,993.99,"16,702.14",183.79,"1,724.05","20,516.00",317.47,"1,453.53",886.89,277.04,"10,883.77","5,906.54","26,747.55","14,353.24","5,993.61",601.84,"2,714.86",2015,9,PJM,"74,050.34","7,426.66",940.77,"16,733.06",834.88,"26,211.26","19,884.21","2,019.51","2,081.67","31,853.54","11,319.33","9,932.85","1,345.95","147,544.81","3,745.38","4,426.58","116,508.95","27,210.32","14,405.51","3,124.48","81,831.75","13,024.80","13,819.19","4,144.42","75,343.96","19,933.75","8,530.57","41,542.06","52,405.00","31,581.65","4,047.96","50,749.25","9,958.76",344.47,"3,487.33","1,286.57","4,615.88","10,947.53"
2015,10,"1,558.74",430.36,"2,683.06",287.5,"1,192.54",237.37,"2,658.06",706.74,715.34,354.59,"1,651.79","3,177.37","8,731.54","3,526.76",168.43,,"3,216.49","6,859.82",345.83,"1,567.68","3,478.30",899.95,"1,568.69","8,073.09",732.04,"4,285.33","4,490.10","6,214.69","34,546.77","8,256.89","2,190.26","4,385.09","14,128.59",172.33,"3,452.55",276.67,937.93,"4,496.76","3,447.55","21,219.07","8,185.28",678.59,"7,210.45",374.64,"22,747.46","6,488.81","44,094.49",452.99,383.03,460.58,334.63,"2,478.91","3,714.25","1,108.17","1,140.29","4,949.65",418.07,"2,738.79","6,113.16","13,524.74","1,628.15","1,851.64","18,510.49","1,072.79","3,339.67","1,105.69",277.73,922.56,"2,248.47",379.44,239.71,"15,054.17","6,728.12","19,416.50",291.44,"1,175.60","1,297.33",433.28,979.21,277.66,404.93,"1,018.26","15,976.34",238.93,"1,576.37","19,102.69",325.72,"1,344.06",772.93,286.46,"10,427.46","5,710.16","25,198.64","12,997.02","5,155.90",575.69,"2,456.91",2015,10,PJM,"69,734.99","7,693.74",821.97,"15,598.48",744.23,"24,658.58","18,350.84","1,867.16","1,869.12","39,359.38","10,118.80","9,048.97","1,278.41","132,749.96","3,382.20","3,693.94","96,065.79","24,043.19","13,483.11","2,203.35","72,042.64","12,200.61","12,331.88","4,353.09","68,378.33","18,227.55","7,556.04","36,405.48","42,530.00","27,925.10","3,843.24","39,999.57","8,381.45",394.45,"2,927.37","1,016.22","4,000.13","9,805.83"
2015,11,"1,594.06",460.91,"2,501.13",305.39,"1,199.32",255.61,"2,705.94",779.33,810.31,390.87,"1,690.74","3,218.48","8,816.28","3,596.41",183.14,,"3,424.83","6,989.33",374.34,"1,580.61","3,610.75",934.96,"1,611.88","8,068.14",774.59,"3,583.26","4,392.07","5,993.09","32,926.74","8,183.06","2,201.45","4,444.13","13,797.27",149.19,"3,336.66",291.95,921.38,"3,626.27","3,390.79","20,726.56","8,186.95",710.74,"6,512.96",384.52,"22,458.40","6,289.57","41,713.47",373.09,292.94,500.78,169.95,"2,413.64","3,770.46","1,128.04","1,193.46","4,863.59",428.11,"2,394.91","5,585.27","13,116.60","1,597.22","1,839.08","18,016.78",930.43,"3,064.11",830.14,287.4,957.05,"2,270.51",386.15,265.31,"14,530.37","6,561.95","17,449.45",277.46,"1,195.92","1,325.97",471.02,"1,021.69",269.73,397.24,"1,057.48","15,239.76",210.5,"1,733.87","18,370.47",328.98,"1,406.83",810.52,369.45,"9,226.72","5,546.32","24,745.17","12,573.81","4,964.44",611.94,"2,514.40",2015,11,PJM,"66,621.87","7,470.85",860.78,"14,574.22",729.42,"23,078.86","18,023.29","1,884.45","1,817.88","37,912.52","9,581.04","8,697.23","1,347.25","129,062.94","3,665.55","3,744.85","94,200.32","23,297.98","14,126.39","2,516.99","73,247.67","13,341.52","12,832.75","5,003.91","65,494.27","17,460.97","7,753.39","36,164.14","41,924.00","26,596.49","3,865.10","45,984.95","8,018.25",499.75,"3,143.09","1,061.55","4,223.65","10,368.01"
2015,12,"1,772.68",509.27,"2,588.48",349.99,"1,327.29",316.95,"3,035.36",879.14,984.73,465.7,"1,861.34","3,464.85","9,582.99","4,013.05",209.84,,"3,978.41","7,559.22",430.87,"1,727.15","4,053.17","1,068.45","1,755.95","9,116.45",922.31,"2,547.12","4,697.86","6,703.58","36,437.31","9,172.29","2,491.06","4,878.97","15,422.29",145.08,"3,658.15",344.42,"1,043.50","4,039.51","3,774.19","22,594.31","8,593.43",815.53,"5,722.30",418.35,"24,605.34","6,540.49","42,236.61",405.35,273.63,588.95,200.54,"2,526.70","4,243.01","1,273.24","1,343.85","5,147.84",504.79,"2,488.86","5,701.58","13,676.31","1,651.45","2,116.16","19,534.17","1,005.87","3,290.71",891.58,333.38,"1,098.06","2,582.35",445.33,305.32,"14,948.19","6,986.49","17,321.64",325.73,"1,412.97","1,490.97",545.39,"1,150.35",286.7,430.55,"1,025.71","16,324.06",233.81,"2,078.80","20,104.82",387.93,"1,526.65",918.66,467.56,"10,218.61","5,974.56","26,494.90","13,662.75","5,457.47",694.85,"2,847.98",2015,12,PJM,"69,301.51","7,339.49",948.37,"15,246.33",823.37,"24,608.79","18,242.28","2,092.89","2,066.68","41,547.03","10,125.57","9,154.02","1,441.59","137,194.15","3,771.87","4,233.97","100,078.99","24,420.37","15,513.05","1,738.46","78,003.80","14,958.92","14,053.77","5,643.92","69,556.57","18,600.69","8,547.25","39,726.69","45,310.00","28,320.83","3,966.78","49,649.25","8,650.28",560.13,"3,485.65","1,173.21","4,789.07","11,629.17"
2016,1,"2,112.22",600.87,"2,798.35",425.94,"1,426.58",341.4,"3,269.04","1,111.40","1,337.54",623.99,"2,150.45","4,276.90","11,161.19","4,665.69",281.77,,"5,015.59","9,347.93",521.33,"1,895.94","5,057.64","1,216.29","2,118.50","9,681.42","1,091.85","2,657.92","5,008.93","7,465.36","39,074.75","10,220.09","2,748.84","5,335.71","16,306.98",160.48,"4,255.09",385.72,"1,113.22","4,283.33","4,195.50","24,141.70","9,361.79",959.59,"6,274.06",448.27,"26,602.03","7,496.47","46,693.89",434.88,325.29,683.26,213.25,"2,828.94","4,703.19","1,350.11","1,502.45","5,730.82",515.22,"2,635.02","6,531.06","14,875.67","1,859.35","2,375.57","21,506.06","1,084.01","3,502.83","1,022.36",373.61,"1,179.24","2,931.28",505.82,357.55,"17,102.47","7,841.47","19,619.69",377.19,"1,625.57","1,688.08",652.07,"1,358.98",337.49,521.87,"1,202.08","17,820.51",295.33,"2,501.70","22,157.73",481.98,"1,773.27","1,080.71",615.03,"10,936.72","6,291.25","29,367.43","14,857.41","5,810.08",856.57,"3,294.48",2016,1,PJM,"76,501.51","8,173.63","1,090.68","16,625.81",986.57,"26,663.64","20,558.03","2,403.15","2,125.71","43,573.79","10,820.51","9,556.10","1,568.78","149,114.65","5,223.38","5,083.38",,,"21,431.49","1,935.19","98,976.02","21,112.97","18,343.98","8,678.17","74,186.58","19,937.70","9,617.30","44,447.22","50,215.65","30,619.46","5,228.44","48,789.40","9,579.18",988.35,"5,022.51","1,469.31","6,006.92","14,908.90"
2016,2,"1,900.80",518.23,"2,555.81",366.05,"1,283.64",286.95,"2,898.67",949.22,"1,184.54",552.92,"1,932.51","4,043.61","10,329.15","4,319.38",248.22,,"4,445.38","8,579.07",464.71,"1,729.94","4,641.18","1,078.05","1,900.26","8,634.21",946.2,"2,561.99","4,586.49","6,893.95","35,300.39","9,192.31","2,443.10","4,719.91","14,613.64",159.35,"3,898.66",336.71,987.02,"4,219.19","3,730.02","21,677.68","8,822.14",818.61,"5,819.96",403.05,"24,358.42","6,985.03","43,952.33",274.29,357.95,608.56,193.64,"2,642.32","4,133.72","1,200.42","1,322.75","5,300.93",451.08,"2,697.65","6,178.44","13,386.65","1,773.18","2,072.36","19,826.15",950.83,"3,401.51","1,012.08",325.86,"1,037.15","2,588.10",452.7,302.17,"15,802.04","7,587.95","18,478.63",319.75,"1,436.97","1,545.89",560.33,"1,197.39",279.53,466.19,"1,182.24","16,500.84",194.96,"2,128.36","20,412.26",396.04,"1,579.97",942.73,514.98,"10,135.27","5,936.77","26,868.14","13,589.59","5,309.08",750.09,"2,881.61",2016,2,PJM,"71,796.87","7,539.51",938.4,"15,837.90",867.89,"25,372.11","19,131.99","2,109.07","1,973.79","39,732.03","10,077.85","8,933.84","1,400.53","136,046.97","4,407.15","4,418.29",,,"19,089.53","2,051.11","87,118.97","18,348.15","16,328.39","7,099.36","68,198.62","18,383.51","8,665.39","39,232.48","44,701.42","28,273.07","4,946.63","43,017.87","8,761.23",770.42,"4,382.04","1,276.36","5,337.86","13,440.58"
